"trade_id","chronological_fold","entry_ts","exit_ts","direction","side","weekday","utc_hour","month","gann_state","gann_high_slope","gann_low_slope","normalized_ma_distance","bars_since_gann_flip","breakout_age_bars","donchian_channel_width_pct","donchian_breakout_distance_atr","atr_pct","recent_return_20","recent_range_20","recent_volatility_20","recent_cross_count","stop_distance_atr","stop_distance_pct","gap_fill","entry_price","stop_price","entry_exposure_pct","initial_risk_pct","quality_label","net_pnl","gross_pnl","return_on_equity_pct","mfe_r","mae_r","bars_held","exit_reason"
"tr_dacdb9d8ba9e","2","2020-09-17T10:00:00+00:00","2020-09-18T08:00:00+00:00","short","short","3","10","9","-1","-0,008667","-0,016667","-0,00198505","0","1","0,00620857","-0,370709","0,00138922","-0,00170421","0,00411998","0,00073278","2","2,5","0,00347491","False","104,799","105,1632","70,7603","0,2459","worthwhile","-0,85","-0,57","-0,0151","0,7551","-0,2005","22","gann_state_exit"
"tr_b450f4aff176","2","2020-09-18T11:00:00+00:00","2020-09-21T16:00:00+00:00","short","short","4","11","9","-1","-0,005429","-0,006524","-0,00202312","0","1","0,00621552","-0,469422","0,00107963","0,0003635","0,00332769","0,00061228","2","2,5","0,0027005","False","104,522","104,8043","88,4636","0,2389","worthwhile","-13,91","-13,56","-0,2461","1,8423","-1,286","29","stop"
"tr_a627660c1155","2","2020-09-22T17:00:00+00:00","2020-09-25T11:00:00+00:00","long","long","1","17","9","1","0,004381","-0,006667","0,00205099","0","1","0,0084271","-0,928571","0,0010689","-6,68E-05","0,00419923","0,00077715","2","3,107143","0,00331786","False","104,887","104,539","70,9455","0,2354","worthwhile","18,58","18,86","0,3296","1,8879","-0,1466","66","gann_state_exit"
"tr_2e46e0bad05b","2","2020-09-25T16:00:00+00:00","2020-09-28T03:00:00+00:00","long","long","4","16","9","1","0,000381","0,002571","0,00107019","1","2","0,00319431","-0,588535","0,00070864","0,0003698","0,00287204","0,00047176","2","2,5","0,00177084","False","105,546","105,3591","88,3906","0,1565","worthwhile","-9,31","-8,96","-0,1647","0,8293","-1,0005","11","stop"
"tr_776f4a59ff80","2","2020-09-29T09:00:00+00:00","2020-09-30T08:00:00+00:00","long","long","1","9","9","1","0,006714","0,011","0,00132156","3","4","0,00403505","-1,255198","0,00086781","0,00221184","0,00357092","0,00057635","3","2,5","0,00216712","False","105,692","105,463","88,5363","0,1919","worthwhile","-9,59","-9,24","-0,1698","0,489","-0,8383","23","gann_state_exit"
"tr_d43a510e45b1","2","2020-09-30T18:00:00+00:00","2020-10-01T14:00:00+00:00","short","short","2","18","9","-1","0,002714","-0,005476","-0,00157489","0","1","0,00350628","-0,968576","0,00089033","-0,00146669","0,00350628","0,00064878","3","3,246325","0,00289286","False","105,432","105,737","70,9495","0,2052","bad","-6,76","-6,48","-0,1199","0,0951","-0,6689","19","gann_state_exit"
"tr_2dbe3b7b216c","2","2020-10-02T09:00:00+00:00","2020-10-05T00:00:00+00:00","short","short","4","9","10","-1","-0,002333","-0,027143","-0,00490617","0","1","0,00747888","2,973708","0,00098232","-0,00423524","0,00747888","0,00113845","3","4,465406","0,00438655","True","105,094","105,555","53,276","0,2337","bad","-13,37","-13,16","-0,2374","0,128","-1,0108","15","stop"
"tr_3dbe19b5fe92","2","2020-10-07T10:00:00+00:00","2020-10-09T05:00:00+00:00","long","long","2","10","10","1","0,008333","0,009476","0,001157","3","4","0,00296974","-0,747433","0,00065799","0,00073825","0,00286571","0,00031569","1","2,5","0,00164414","False","105,787","105,6131","89,0047","0,1463","worthwhile","2,39","2,74","0,0425","1,8513","0,0","43","reverse"
"tr_07939003dce2","2","2020-10-14T15:00:00+00:00","2020-10-15T10:00:00+00:00","short","short","2","15","10","-1","-0,00881","-0,009","-0,00144344","11","12","0,00306635","-1,336236","0,00067493","-0,00199909","0,00260118","0,00047504","1","2,64434","0,00178639","False","105,24","105,428","88,9669","0,1589","worthwhile","-2,53","-2,18","-0,0451","1,0851","-0,4362","19","gann_state_exit"
"tr_80fba88c3e89","2","2020-10-19T03:00:00+00:00","2020-10-19T12:00:00+00:00","long","long","0","3","10","1","0,007857","0,007476","0,00129943","9","10","0,00285495","-0,808194","0,00072763","0,00179586","0,00264628","0,00040506","1","2,5","0,00181796","False","105,495","105,3032","89,0069","0,1618","bad","-7,71","-7,36","-0,1372","0,0","-0,8291","9","gann_state_exit"
"tr_e6700761b3a1","2","2020-10-20T03:00:00+00:00","2020-10-20T23:00:00+00:00","long","long","1","3","10","1","0,001762","0,004095","0,00079425","9","10","0,00216196","-0,702662","0,00059377","0,00025609","0,00180163","0,000326","2","2,5","0,00148378","False","105,506","105,3495","89,1293","0,1322","worthwhile","-1,35","-1,0","-0,024","1,5459","-0,5366","20","gann_state_exit"
"tr_f251bce1c4c1","2","2020-10-21T07:00:00+00:00","2020-10-22T14:00:00+00:00","short","short","2","7","10","-1","-0,007857","-0,009","-0,00216111","10","11","0,00411108","-0,291667","0,00071615","-0,00211278","0,00411108","0,00046442","1","2,5","0,00179078","False","105,301","105,4896","89,1507","0,1596","worthwhile","27,2","27,55","0,485","5,0856","-0,1538","31","gann_state_exit"
"tr_222a42014f20","2","2020-10-26T07:00:00+00:00","2020-10-27T05:00:00+00:00","long","long","0","7","10","1","0,005381","0,005619","0,00174135","2","3","0,00371882","-0,747976","0,00084139","0,00178631","0,00325158","0,00058835","3","2,5","0,00210211","False","104,94","104,7194","88,7204","0,1865","worthwhile","-8,75","-8,4","-0,1553","0,5213","-0,893","22","gann_state_exit"
"tr_e974b509d5ec","2","2020-10-27T12:00:00+00:00","2020-10-29T06:00:00+00:00","short","short","1","12","10","-1","-0,004","-0,006286","-0,00137044","9","10","0,00381942","-0,98808","0,00072478","-0,00268546","0,00370484","0,00045699","3","2,5","0,00181328","False","104,651","104,8408","88,8584","0,1611","worthwhile","8,79","9,14","0,1563","2,8299","-0,1897","42","gann_state_exit"
"tr_677318c39798","2","2020-10-29T12:00:00+00:00","2020-10-29T15:00:00+00:00","short","short","3","12","10","-1","0,000143","0,003762","-0,00162193","1","2","0,00424078","-1,259775","0,000853","-0,00154234","0,0029839","0,00041399","2","2,530798","0,00216113","False","104,112","104,337","88,7198","0,1917","worthwhile","-11,23","-10,88","-0,1992","0,3867","-1,2622","3","stop"
"tr_70ad10661619","2","2020-10-29T18:00:00+00:00","2020-10-30T08:00:00+00:00","long","long","3","18","10","1","0,007619","0,003667","0,00166626","0","1","0,00458575","-0,503356","0,00095098","0,00107339","0,00458575","0,00063538","3","2,5","0,00237626","False","104,506","104,2577","88,8969","0,2112","worthwhile","-12,36","-12,01","-0,2197","0,894","-1,5342","14","stop"
"tr_13cf07e82414","2","2020-10-30T18:00:00+00:00","2020-11-03T04:00:00+00:00","long","long","4","18","10","1","-0,000571","-0,010381","0,00205152","0","1","0,0067184","-0,79512","0,00108173","-0,00023886","0,00576272","0,00057273","2","2,6504","0,00286451","False","104,73","104,43","71,2742","0,2042","worthwhile","-0,01","0,27","-0,0002","0,7267","-0,9267","34","gann_state_exit"
"tr_06cca5bfe1b2","2","2020-11-04T05:00:00+00:00","2020-11-04T13:00:00+00:00","long","long","2","5","11","1","0,028524","-0,008286","0,00622002","0","1","0,00928725","1,969315","0,00157843","0,00545748","0,00928725","0,00140269","1","4,034987","0,00636834","True","105,208","104,538","35,6372","0,2269","bad","-11,48","-11,34","-0,2045","0,0","-0,9328","8","gann_state_exit"
"tr_b7de716d8e4d","2","2020-11-04T14:00:00+00:00","2020-11-09T09:00:00+00:00","short","short","2","14","11","-1","-0,002619","-0,005667","-0,00345267","1","2","0,00935161","-0,479328","0,00211673","-0,00082249","0,00935161","0,00161387","2","2,5","0,00529729","False","104,366","104,9189","35,7102","0,1892","worthwhile","16,13","16,27","0,2879","2,1506","-0,463","67","gann_state_exit"
"tr_cd869f32dd3b","2","2020-11-09T13:00:00+00:00","2020-11-11T06:00:00+00:00","long","long","0","13","11","1","0,012571","0,019429","0,00342032","6","7","0,00561343","-0,617441","0,00137465","0,00104275","0,0054591","0,00084748","1","2,5","0,00343365","False","103,77","103,4137","71,2153","0,2445","worthwhile","49,74","50,02","0,8855","5,2707","0,0","41","gann_state_exit"
"tr_79c2473fd900","2","2020-11-11T10:00:00+00:00","2020-11-12T06:00:00+00:00","long","long","2","10","11","1","-0,002286","-0,000952","0,00210748","0","1","0,00632785","-0,592771","0,00131237","0,00163444","0,00458224","0,00084914","2","2,5","0,00327832","False","105,491","105,1452","70,5902","0,2314","worthwhile","-8,14","-7,86","-0,1437","0,5407","-0,8212","20","gann_state_exit"
"tr_ff0b21ff7aea","2","2020-11-19T12:00:00+00:00","2020-11-19T17:00:00+00:00","long","long","3","12","11","1","-0,001143","4,8E-05","0,00267713","1","2","0,00502614","-1,340426","0,00107543","0,00086567","0,00408434","0,00074805","1","2,716596","0,00291724","False","104,208","103,904","70,6917","0,2062","bad","-12,06","-11,78","-0,2131","0,0","-1,2533","5","stop"
"tr_659823016cde","2","2020-11-23T17:00:00+00:00","2020-11-24T14:00:00+00:00","long","long","0","17","11","1","0,011571","-0,005238","0,00283534","0","1","0,0039887","2,172414","0,00069018","0,00211897","0,0039887","0,00074634","1","4,985411","0,00344052","True","104,054","103,696","70,8427","0,2437","worthwhile","14,01","14,29","0,2481","1,6592","0,0","21","gann_state_exit"
"tr_df19a7b7fdcc","2","2020-11-24T15:00:00+00:00","2020-11-25T01:00:00+00:00","long","long","1","15","11","1","0,004952","0,016667","0,00134295","0","1","0,00922206","-0,894273","0,00124091","0,00111094","0,00479279","0,00079442","2","2,5","0,00309876","False","104,65","104,3257","70,6674","0,219","worthwhile","-6,94","-6,66","-0,1226","0,3454","-0,6969","10","gann_state_exit"
"tr_6262715792a1","2","2020-11-30T11:00:00+00:00","2020-11-30T12:00:00+00:00","long","long","0","11","11","1","0,003381","-0,002667","0,00236096","0","1","0,00423164","-0,695085","0,00091112","0,00058567","0,00375186","0,00073835","1","2,685557","0,00244527","False","104,283","104,028","88,4427","0,2163","bad","-12,7","-12,35","-0,2247","0,0","-1,2863","1","stop"
"tr_72f0b171bacd","2","2020-12-01T16:00:00+00:00","2020-12-02T01:00:00+00:00","long","long","1","16","12","1","0,000238","0,004","0,00038019","3","4","0,00599996","-1,434365","0,00085531","0,00046027","0,00268369","0,00050969","2","2,5","0,00213562","False","104,464","104,2409","88,6418","0,1893","worthwhile","-7,68","-7,33","-0,1362","0,511","-0,7844","9","gann_state_exit"
"tr_e2fd818a8cec","2","2020-12-02T09:00:00+00:00","2020-12-03T02:00:00+00:00","long","long","2","9","12","1","0,00919","0,010381","0,00150393","5","6","0,00378991","-0,979782","0,00087912","0,00105386","0,00337838","0,00054469","2","2,5","0,00219586","False","104,58","104,3504","88,7626","0,1949","worthwhile","-6,76","-6,41","-0,1201","0,7403","-0,8448","17","gann_state_exit"
"tr_5c4b82db6fb0","2","2020-12-07T10:00:00+00:00","2020-12-07T16:00:00+00:00","long","long","0","10","12","1","0,004095","0,00681","0,00103439","0","1","0,00487838","-1,01933","0,00106457","0,00137513","0,00404291","0,00059561","2","2,5","0,0026585","False","104,248","103,9709","88,8693","0,2363","ambiguous","-10,64","-10,29","-0,189","0,2345","-0,801","6","gann_state_exit"
"tr_74f0ae06fa15","2","2020-12-09T17:00:00+00:00","2020-12-10T19:00:00+00:00","long","long","2","17","12","1","0,003857","0,001095","0,0010882","0","1","0,0027438","-0,291905","0,00055872","0,00068162","0,00189955","0,00031677","2","2,5","0,00139654","False","104,254","104,1084","89,0377","0,1243","worthwhile","2,0","2,35","0,0356","2,2391","-0,7624","26","gann_state_exit"
"tr_2f37a995c99e","2","2020-12-11T02:00:00+00:00","2020-12-14T20:00:00+00:00","short","short","4","2","12","-1","-0,009","-0,004857","-0,00228039","9","10","0,00426185","-1,345196","0,00089908","-0,00243216","0,0038971","0,0006036","1","2,5","0,00225048","False","104,052","104,2862","89,006","0,2003","worthwhile","1,14","1,49","0,0203","2,306","-0,4399","42","gann_state_exit"
"tr_9db9a87d178a","2","2020-12-15T05:00:00+00:00","2020-12-15T14:00:00+00:00","long","long","1","5","12","1","0,001524","0,000714","0,00202393","11","12","0,00593728","-0,605422","0,0010632","0,00101941","0,00593728","0,00103819","1","2,5","0,00265625","False","104,157","103,8803","88,9879","0,2364","bad","-11,17","-10,82","-0,1989","0,0","-0,8855","9","gann_state_exit"
"tr_6c8c92354041","2","2020-12-17T06:00:00+00:00","2020-12-18T05:00:00+00:00","short","short","3","6","12","-1","-0,011905","-0,008095","-0,00173297","6","7","0,00634761","-0,670468","0,00121229","-0,000986","0,00634761","0,00072613","2","2,5","0,00303326","False","103,26","103,5732","71,3321","0,2164","worthwhile","-5,0","-4,72","-0,0892","1,2324","-0,3704","23","gann_state_exit"
"tr_610c99394b47","2","2020-12-21T09:00:00+00:00","2020-12-21T21:00:00+00:00","long","long","0","9","12","1","-0,005048","-0,000857","0,00112435","1","2","0,00521151","-1,424157","0,00114737","-0,00021267","0,0035678","0,00058821","4","2,5","0,00286369","False","103,596","103,2993","71,3958","0,2045","worthwhile","-9,41","-9,13","-0,168","0,9978","-0,8697","12","gann_state_exit"
"tr_fd0aab056d94","2","2020-12-28T17:00:00+00:00","2020-12-29T13:00:00+00:00","long","long","0","17","12","1","-0,001619","-0,00281","0,00136243","3","4","0,00351128","-1,130343","0,00087047","0,00023157","0,00351128","0,00059585","2","2,5","0,00217399","False","103,77","103,5444","89,3949","0,1943","worthwhile","-5,9","-5,55","-0,1054","0,5718","-0,758","20","gann_state_exit"
"tr_629b0a08659e","2","2021-01-04T05:00:00+00:00","2021-01-04T17:00:00+00:00","short","short","0","5","1","-1","-0,006381","-0,005333","-0,00197908","2","3","0,00385504","-0,206171","0,00098908","-0,00191898","0,00338894","0,00070444","2","2,5","0,00247325","False","102,959","103,2136","89,4893","0,2213","worthwhile","-12,78","-12,43","-0,2288","0,9661","-1,1585","12","stop"
"tr_a86e60f99b0b","2","2021-01-05T18:00:00+00:00","2021-01-06T13:00:00+00:00","short","short","1","18","1","-1","-0,011048","-0,01681","-0,00246135","11","12","0,00526321","-0,8512","0,00086863","-0,00313252","0,00408604","0,00044607","1","2,632","0,00228797","False","102,711","102,946","89,6945","0,2052","worthwhile","-7,2","-6,85","-0,1292","0,5064","-0,7404","19","gann_state_exit"
"tr_164d4c727ff7","2","2021-01-06T15:00:00+00:00","2021-01-08T18:00:00+00:00","long","long","2","15","1","1","0,001571","-0,000286","0,00226277","4","5","0,00519776","-2,656566","0,00096183","0,00219076","0,00375987","0,00051148","1","4,30303","0,00412815","False","103,194","102,768","53,8863","0,2225","worthwhile","17,22","17,43","0,3093","2,1103","-0,5869","51","gann_state_exit"
"tr_dbf143d167d2","2","2021-01-19T04:00:00+00:00","2021-01-20T00:00:00+00:00","long","long","1","4","1","1","0,003429","-0,00119","0,00133501","0","1","0,00283144","-1,684864","0,00055446","0,0010026","0,00197431","0,00034625","1","3,942928","0,0021841","False","103,933","103,706","89,5335","0,1956","worthwhile","-2,03","-1,68","-0,0364","0,674","-0,4229","20","gann_state_exit"
"tr_e10ca42a3eec","2","2021-01-25T16:00:00+00:00","2021-01-26T00:00:00+00:00","long","long","0","16","1","1","-0,000619","-0,002286","0,00026477","2","3","0,0034209","-1,754958","0,00064793","-0,00037568","0,00210072","0,00033276","2","2,855524","0,00184804","False","103,894","103,702","89,5661","0,1655","ambiguous","-9,7","-9,35","-0,1738","0,2292","-1,0781","8","stop"
"tr_1686b75159b5","2","2021-01-26T04:00:00+00:00","2021-01-26T10:00:00+00:00","short","short","1","4","1","-1","0,000667","-0,001","-0,00099413","0","1","0,00254571","-0,413115","0,00070025","-0,00014462","0,00254571","0,00047422","2","2,5","0,00175117","False","103,672","103,8535","89,722","0,1571","bad","-7,62","-7,27","-0,1368","0,0","-0,8648","6","gann_state_exit"
"tr_a5394904b7fd","2","2021-01-26T16:00:00+00:00","2021-01-27T08:00:00+00:00","short","short","1","16","1","-1","-0,004524","-0,005857","-0,00119072","0","1","0,00300987","0,0","0,00055172","-0,00124292","0,00195834","0,00034928","3","2,5","0,00137932","True","103,657","103,8","89,8448","0,1239","worthwhile","-2,13","-1,78","-0,0383","0,7064","-0,6644","16","gann_state_exit"
"tr_5a197316d905","2","2021-01-27T13:00:00+00:00","2021-01-29T00:00:00+00:00","long","long","2","13","1","1","0,00281","0,005333","0,00091483","7","8","0,00263158","-1,506044","0,00056965","0,00143835","0,00237131","0,00034659","1","2,5","0,00142287","False","103,831","103,6833","89,8792","0,1279","worthwhile","17,74","18,09","0,3189","4,2846","-0,1557","35","gann_state_exit"
"tr_8ab9d69ca9ab","2","2021-01-29T03:00:00+00:00","2021-02-01T10:00:00+00:00","long","long","4","3","1","1","0,006238","-0,00119","0,00206094","0","1","0,00451848","-0,042381","0,00090351","0,00158205","0,00313038","0,00054769","2","2,5","0,00225857","True","104,47","104,234","89,5935","0,2024","worthwhile","12,73","13,08","0,2281","1,9962","-0,1356","31","gann_state_exit"
"tr_31a577c79f44","2","2021-02-01T12:00:00+00:00","2021-02-03T05:00:00+00:00","long","long","0","12","2","1","0,007429","0,009238","0,00192158","1","2","0,00622652","-0,709173","0,00090085","0,00189155","0,00279383","0,00052883","2","2,5","0,00225065","False","104,943","104,7068","89,3896","0,2012","worthwhile","0,94","1,29","0,0167","0,978","-0,4869","41","gann_state_exit"
"tr_d0a9a5907c5e","2","2021-02-04T07:00:00+00:00","2021-02-05T20:00:00+00:00","long","long","3","7","2","1","0,002","0,003429","0,00105311","3","4","0,00205458","-0,507077","0,00054399","0,00082822","0,00158849","0,00028615","3","2,5","0,00135958","False","105,162","105,019","89,3746","0,1215","worthwhile","8,34","8,69","0,149","4,2385","-0,1329","37","gann_state_exit"
"tr_ed26f2a59690","2","2021-02-08T17:00:00+00:00","2021-02-10T14:00:00+00:00","short","short","0","17","2","-1","0,001714","-0,001476","-0,00150356","0","1","0,00441306","-0,745963","0,00083968","-0,00019926","0,00350198","0,00058144","2","2,5","0,00210055","False","105,301","105,5222","89,2416","0,1875","worthwhile","24,27","24,62","0,4332","4,0327","0,0","45","gann_state_exit"
"tr_0e6c7ae7747f","2","2021-02-16T15:00:00+00:00","2021-02-17T19:00:00+00:00","long","long","1","15","2","1","0,007619","-0,000238","0,00162386","0","1","0,00590303","-0,935989","0,00095158","0,00180353","0,00428278","0,00067154","2","2,877667","0,00273584","False","105,635","105,346","88,8567","0,2431","worthwhile","8,96","9,31","0,1592","2,0484","0,0","28","gann_state_exit"
"tr_91f1c4f6f2c9","2","2021-02-22T16:00:00+00:00","2021-02-23T13:00:00+00:00","short","short","0","16","2","-1","-0,00381","-0,009857","-0,00275268","0","1","0,00572367","-0,885975","0,00118921","-0,00078721","0,00505923","0,00079601","2","2,5","0,00297622","False","105,239","105,5522","70,9723","0,2112","worthwhile","-1,53","-1,25","-0,0272","1,0121","-0,249","21","gann_state_exit"
"tr_85bb529f58bd","2","2021-02-26T12:00:00+00:00","2021-03-02T19:00:00+00:00","long","long","4","12","2","1","0,016333","-0,000476","0,00377783","0","1","0,00632947","0,291233","0,00180574","0,00314643","0,00631069","0,00133164","2","2,5","0,00451392","True","106,496","106,0153","53,2437","0,2403","worthwhile","6,79","7,0","0,1205","0,9611","-0,6012","55","gann_state_exit"
